Scenario,dhw_flow_rate,equipment_density,heating_set_point,infiltration,lighting_density,NG_MAPE,NG_CV-RMSE,Elec_MAPE,Elec_CV-RMSE,TOE_MAPE,TOE_CV-RMSE
S812,5.65e-05,8.75,20,0.3,7.5,0.5926753645994924,1.5556859758122017,0.9256075338128643,0.43878123994212737,0.16099200262565672,0.23933397525081543
S1764,0.000111,7.5,22,0.3,12.5,0.20991448189877804,0.36701923911753476,1.3548972685784857,0.5358752754462994,0.29520534204849014,0.23934922255391508
S935,5.65e-05,10.0,21,0.2,15.0,0.6592471086630444,2.5151551776824763,1.9314763480040404,0.6244631051630934,0.2509146857758544,0.23936188881973258
S35,2.93e-05,5.0,21,0.2,15.0,0.749457319994713,2.8964958745638514,1.3576366849442734,0.5364173242629403,0.1730721102818258,0.2394962636368088
S433,2.93e-05,10.0,21,0.2,10.0,0.7493957415044247,2.897670949255027,1.3580834979328948,0.5365106014987358,0.1732081781557032,0.23966969620978867
S1016,8.38e-05,5.0,20,0.4,5.0,0.33798160964955165,0.5235641460604256,0.25126348192635606,0.19178799189771753,0.18855169489612758,0.24019148994970574
S1963,0.000111,10.0,22,0.3,10.0,0.21066786985173572,0.36725929485782594,1.3546520705431124,0.5358174217635842,0.29658373131980625,0.24054823379049245
S1170,8.38e-05,6.25,22,0.4,15.0,0.2835146045930243,0.39986437634772865,1.495624924677449,0.5610346173903921,0.3003532295737405,0.24070367379315402
S1504,0.000111,5.0,20,0.1,12.5,0.4094633470623635,1.2800517023357658,1.0727989229869161,0.47600889285885006,0.21145821774276585,0.24078276546215166
S1703,0.000111,7.5,20,0.1,10.0,0.40930923520883167,1.2787324316894526,1.074498297176146,0.47648664673048696,0.21233485156348544,0.24108695539905042
S1425,8.38e-05,10.0,20,0.5,15.0,0.4747515256843786,1.1800154108702496,1.9229061564441718,0.6233527405713843,0.27791004534229224,0.2414900434879735
S475,2.93e-05,10.0,22,0.5,15.0,0.5015926878888047,0.8207984996761294,1.9233226333945606,0.6234181660592732,0.29908594113243664,0.24149831087266704
S1369,8.38e-05,8.75,22,0.4,12.5,0.2833316767894589,0.3971626763459407,1.4950808766452717,0.5608924902436071,0.3017488284378502,0.24157669406300641
S1028,8.38e-05,5.0,21,0.1,10.0,0.4763395010103603,1.2152046842582542,0.7871145931066725,0.39870259442753603,0.1598075508032908,0.24163038229893655
S1210,8.38e-05,7.5,20,0.2,15.0,0.5454693541511559,1.8728579161820664,1.6455651009888168,0.5851667963465834,0.2489304600269642,0.2417212426964927
S870,5.65e-05,8.75,22,0.4,15.0,0.42788096616725707,0.7107366200047784,1.781884322129005,0.6047765825840203,0.2962820864117974,0.2418555185425865
S255,2.93e-05,7.5,22,0.1,15.0,0.6622000645665284,2.2738230074283616,1.6496768578484948,0.5858833250653092,0.24048518533158078,0.24194299844277878
S954,5.65e-05,10.0,22,0.1,12.5,0.545953392867996,1.5444576699849912,1.6482425516083339,0.5855583003466381,0.25865598733431755,0.24206320652300584
S1459,8.38e-05,10.0,22,0.2,12.5,0.39653645529662307,0.8744148481719134,1.6448496251992033,0.5850165954577086,0.27720603240405556,0.2420929115433419
S1902,0.000111,10.0,20,0.1,7.5,0.4098496804716176,1.28312360881799,1.0756877909182487,0.4768374690917059,0.21346885132586957,0.24222499293660743
S1409,8.38e-05,10.0,20,0.2,12.5,0.5456782947218618,1.8755245281452078,1.6464231404665364,0.5853641952217894,0.24960927894574184,0.242318519519199
S755,5.65e-05,7.5,22,0.1,15.0,0.5467506881539227,1.559616370454194,1.64785824312572,0.5854780060159359,0.25889408222488147,0.24237143287620833
S1803,0.000111,8.75,20,0.1,10.0,0.41808231683543323,1.3539942799144027,1.2182248933034692,0.5087077467347819,0.2312672880535842,0.24281394669525688
S454,2.93e-05,10.0,22,0.1,12.5,0.6656042716840155,2.3137874107611256,1.649629908930498,0.5858976623533897,0.24103850956157416,0.24289146945581924
S1604,0.000111,6.25,20,0.1,12.5,0.4182558592577644,1.3555636745567925,1.2178018281001233,0.5086129855442867,0.23115301228403418,0.24292028394011345
S1174,8.38e-05,6.25,22,0.5,12.5,0.23554640086986312,0.23553843824456192,1.2072663508388117,0.5063636723513769,0.28315756688029387,0.2431081796305705
S1420,8.38e-05,10.0,20,0.4,15.0,0.50592583474992,1.4370973066477413,1.9251586594061638,0.6236150125027917,0.2752381679118689,0.24320612520707777
S1464,8.38e-05,10.0,22,0.3,12.5,0.3502881549136713,0.6373575674619184,1.642620043938635,0.5846959169633141,0.29104363744694817,0.24335710788306247
S1606,0.000111,6.25,20,0.2,5.0,0.3144605044500793,0.6980484673237246,0.36202045495603247,0.24159375986107237,0.16039276825000706,0.24341593885074636
S1429,8.38e-05,10.0,21,0.1,12.5,0.541032102391308,1.8550810873637094,1.6485781963778379,0.5856411507246367,0.25332848589986146,0.2434227366560938
S1445,8.38e-05,10.0,21,0.4,15.0,0.45684240708783186,1.0753060707838493,1.926036274276748,0.623775817209657,0.28357709465418784,0.24357051695698975
S1230,8.38e-05,7.5,21,0.1,15.0,0.5413516816343705,1.8584407077766292,1.6487874042233897,0.585687830427359,0.2535752654122368,0.24372712306234917
S153,2.93e-05,6.25,22,0.1,10.0,0.5999776235828325,1.4902971994976542,0.9305151710012858,0.44004949886690164,0.1639438711896617,0.24384824869184443
S1669,0.000111,6.25,22,0.4,12.5,0.15747301300113672,0.22631102328274177,1.2094928311272137,0.5068657539211472,0.3048070217721588,0.24386557764266334
S1265,8.38e-05,7.5,22,0.3,15.0,0.3491089774121776,0.6282678034484415,1.640211676878759,0.5841583853627391,0.29239600537397625,0.24388545021451655
S1260,8.38e-05,7.5,22,0.2,15.0,0.3953867433927358,0.8545779901240422,1.6440897175065985,0.5848301962768861,0.2791822801378574,0.24392224606575055
S1373,8.38e-05,8.75,22,0.5,10.0,0.2355402363191301,0.23479644912337572,1.207316976367017,0.5063791396464542,0.2848305253870139,0.24404070519098403
S1440,8.38e-05,10.0,21,0.3,15.0,0.49650849566763244,1.3786946806624318,1.9287012392390304,0.6241203551862323,0.27893838422062484,0.2441524810020359
S1603,0.000111,6.25,20,0.1,10.0,0.39991156350679774,1.2032967608726695,0.9306494529543526,0.4400206899055331,0.1941560905169413,0.24427426723586962
S1868,0.000111,8.75,22,0.4,10.0,0.1570625013350613,0.22380288571426546,1.2090120912656286,0.5066933478622178,0.3065387120103325,0.24491595938409863
S1771,0.000111,7.5,22,0.5,5.0,0.1728444657073076,0.24862531757469702,0.4931406587677079,0.2972679842895198,0.22285480999528143,0.24534969438960771
S156,2.93e-05,6.25,22,0.2,5.0,0.474797756907898,0.6688424708541363,0.3619605064779438,0.24158256968016134,0.19852766135112274,0.24546819111198476
S352,2.93e-05,8.75,22,0.1,7.5,0.6034348121870464,1.5120141005129364,0.932005456992627,0.44049448723364765,0.16455236021859995,0.24575898627100387
S1227,8.38e-05,7.5,21,0.1,7.5,0.47887601993524503,1.2348513636138652,0.7875514489367453,0.39889186541520516,0.16205437140940937,0.24579024973756075
S621,5.65e-05,6.25,20,0.5,5.0,0.4410193269519178,0.6488196289707767,0.3610277775618899,0.2409208118281161,0.20358223050530655,0.24650236987923066
S413,2.93e-05,10.0,20,0.3,10.0,0.7575586468556367,3.0166860949843906,1.3547101180614198,0.5358117651060246,0.1785192087420245,0.24663032608465477
S775,5.65e-05,7.5,22,0.5,15.0,0.35809434744412766,0.45810763260224324,1.6355529477506972,0.5834649114425026,0.30686982674665303,0.24671914630743477
S1572,0.000111,5.0,22,0.5,7.5,0.17389906398301846,0.2505572613789349,0.49241906087214576,0.29703927106949685,0.2240138989624382,0.24681717928215924
S1704,0.000111,7.5,20,0.1,12.5,0.4247685360958373,1.41485867173203,1.361624460758292,0.5372294471808611,0.2483102486037029,0.2468383315123841
S1903,0.000111,10.0,20,0.1,10.0,0.42505115015621087,1.4174845187083809,1.361609296339864,0.5372366451932786,0.24852697841336735,0.24714718445810357
S710,5.65e-05,7.5,20,0.2,15.0,0.6757346875633866,2.796603869855391,1.6442023200092144,0.584855641059748,0.23437801454087248,0.24716431523566934
S1802,0.000111,8.75,20,0.1,7.5,0.4018947798982906,1.2187527201390669,0.9310295364888791,0.44018677964511294,0.19599526707064927,0.2474649613327989
S1672,0.000111,6.25,22,0.5,7.5,0.15591185972769064,0.229686583241827,0.6357778009758486,0.3496325122879976,0.23931994400400006,0.24747516536660114
S974,5.65e-05,10.0,22,0.5,12.5,0.3598899763443768,0.45854848481617705,1.6360248398692878,0.5835727585531697,0.3080605769013632,0.24749967421891572
S237,2.93e-05,7.5,21,0.3,7.5,0.6449455768869412,1.425829524201023,0.7820807546446806,0.3972953122449102,0.16436957705022387,0.24761040257331643
S15,2.93e-05,5.0,20,0.3,15.0,0.7582722314976288,3.033258448673457,1.3551599977240576,0.5359454367930598,0.17934169397476726,0.24786607210941522
S610,5.65e-05,6.25,20,0.2,15.0,0.6684393779281713,2.6410225594148993,1.5004566963601915,0.5618071201783629,0.21663504159330757,0.24787897399867578
S214,2.93e-05,7.5,20,0.3,12.5,0.7583801415760439,3.03687450391274,1.3541829037841258,0.5357027381441378,0.17901113441704852,0.24789317224301213
S909,5.65e-05,10.0,20,0.2,12.5,0.6761070874194323,2.804823605670025,1.6451408727316716,0.5850658416500366,0.23522962912629272,0.24796583459481997
S38,2.93e-05,5.0,21,0.3,10.0,0.6452617653798481,1.428740345374369,0.7818321182699122,0.39725746862644146,0.16478767419828194,0.24822939399327099
S730,5.65e-05,7.5,21,0.1,15.0,0.6708960145771413,2.754749257175219,1.6484677899660112,0.5856037205279897,0.23922998236079726,0.2483452782014383
S541,5.65e-05,5.0,21,0.4,5.0,0.4032230574576268,0.49647452929017244,0.2511143337094303,0.1918625361130741,0.21645510784889543,0.24840667769922273
S1505,0.000111,5.0,20,0.1,15.0,0.426092527999848,1.4273806813598422,1.361898768214558,0.5373513348307958,0.24955532868076116,0.24853082317136568
S1426,8.38e-05,10.0,21,0.1,5.0,0.4805065790313141,1.247750096823468,0.7883109908532021,0.39919552038166667,0.16371071950873192,0.24864795373010118
S1871,0.000111,8.75,22,0.5,5.0,0.15757923485690878,0.23098987037517535,0.6356379408349975,0.3495559535653003,0.24117401729583496,0.2486687621098769
S118,2.93e-05,6.25,20,0.4,10.0,0.6809577355897741,1.747861552277882,0.9225097277932169,0.4379452457269068,0.16319522686805601,0.24867685540844223
S1909,0.000111,10.0,20,0.2,12.5,0.414939351877619,1.3260123877811385,1.6451468153343634,0.5850716723403971,0.2674801556327487,0.24904557028797314
S1671,0.000111,6.25,22,0.5,5.0,0.19545098782532347,0.273394362325315,0.3608602291394323,0.24078954128884963,0.21564676771561994,0.2490637976764005
S630,5.65e-05,6.25,21,0.1,15.0,0.6642555305146672,2.612117356456439,1.5052837203253155,0.5627833363367695,0.22197991422242702,0.24911940989561807
S1710,0.000111,7.5,20,0.2,15.0,0.41529405044385065,1.3291536371918689,1.6448894139853607,0.5850164951305928,0.26760616991532254,0.24914839147187526
S1750,0.000111,7.5,21,0.5,15.0,0.2571177950624421,0.5018289914822854,1.6361216799391693,0.5836237126792233,0.3098904256974367,0.24919181524945883
S1207,8.38e-05,7.5,20,0.2,7.5,0.48427231966723533,1.251433626267931,0.7840163448585868,0.3977407520780762,0.16584087869114644,0.2492905209947792
S809,5.65e-05,8.75,20,0.2,12.5,0.6691386512274042,2.6554481233608374,1.5018779239730955,0.5621731779868733,0.2180414498437395,0.24942276894981066
S1859,0.000111,8.75,22,0.2,12.5,0.27198717215107954,0.5834082244749259,1.5016337410647036,0.5621020546847879,0.29331065140913726,0.24942360438974567
S1820,0.000111,8.75,20,0.4,15.0,0.3664272729766663,0.9719968004655517,1.782824216475949,0.6049769222127926,0.2896112019130163,0.24953403737909935
S1949,0.000111,10.0,21,0.5,12.5,0.2574803887986197,0.5029986937982448,1.6374888952357411,0.5839225246935585,0.3104111298462964,0.24961648925435723
S1660,0.000111,6.25,22,0.2,15.0,0.27265430535312674,0.5837915094440345,1.501954737988093,0.5621829776364102,0.2937018719754475,0.24995531070353086
S928,5.65e-05,10.0,21,0.1,10.0,0.6532333548477188,2.4110142000015866,1.3602701937944286,0.5368672498738497,0.20149456518568734,0.2501523131339795
S1008,8.38e-05,5.0,20,0.2,10.0,0.48476040064667036,1.2551212341187692,0.784929998027847,0.39807417653863947,0.166569258645177,0.25018274345026353
S1840,0.000111,8.75,21,0.3,15.0,0.35363412806494793,0.9150210261484027,1.785388917954893,0.6053159625618255,0.2930320290760761,0.2505099701270491
S1571,0.000111,5.0,22,0.5,5.0,0.2184589477114756,0.2925180655499206,0.2506708768699472,0.19200744337895984,0.20951179812221896,0.25062070319410795
S317,2.93e-05,8.75,20,0.4,7.5,0.6827404198576126,1.76791290636158,0.9236002350236903,0.43829006958335487,0.16459812373189717,0.25099137651830716
S134,2.93e-05,6.25,21,0.2,12.5,0.7361629938202753,2.613571784234154,1.214533499463372,0.5078561991806234,0.1687134100734594,0.2510331489523559
S355,2.93e-05,8.75,22,0.1,15.0,0.6736322564951215,2.4577585897127205,1.7924414494727576,0.6064004875227351,0.26015756618223146,0.25120757675589994
S1450,8.38e-05,10.0,21,0.5,15.0,0.41530143608941833,0.8368479530644992,1.9216753039006012,0.6231138340782731,0.30908773736467837,0.25140189389863266
S729,5.65e-05,7.5,21,0.1,12.5,0.653968176967982,2.4222278041630707,1.361869881870506,0.5372765919088958,0.20283771021204136,0.2515034141025878
S1929,0.000111,10.0,21,0.1,12.5,0.4106655925894109,1.31601970228694,1.649160617463906,0.5857773101768468,0.27353806849208795,0.25153153480765766
S829,5.65e-05,8.75,21,0.1,12.5,0.6655052083276708,2.6406720756328848,1.5062099822147352,0.5630230147159146,0.22390615497988317,0.2515703164912679
S1825,0.000111,8.75,20,0.5,15.0,0.331352318122073,0.7814617744555954,1.7805723408693197,0.6046691680715881,0.29915419077448796,0.251838257864509
S965,5.65e-05,10.0,22,0.3,15.0,0.4877031244046089,1.0606886804433378,1.9292084628910298,0.6242139743898852,0.297593770134408,0.2519229240885234
S530,5.65e-05,5.0,21,0.1,15.0,0.6545603028733461,2.430495317575428,1.3617561480683815,0.5372786130757412,0.20290076963028014,0.2521612107565649
S510,5.65e-05,5.0,20,0.2,15.0,0.6591932619279188,2.461246173350689,1.3575224084032051,0.5363669883915045,0.20143613352596357,0.2521933300496944
S929,5.65e-05,10.0,21,0.1,12.5,0.6739224563047372,2.816739253773646,1.649863855261069,0.585940459205502,0.2419941032171182,0.2522202153504656
S1503,0.000111,5.0,20,0.1,10.0,0.38952572430222476,1.1256553177369353,0.7868813347075614,0.39859577639055166,0.18228778470305776,0.25249183722463386
S810,5.65e-05,8.75,20,0.2,15.0,0.6838024658898072,2.9849493279574175,1.7880964264172983,0.6056903256190111,0.2528323185029212,0.2525138727327772
S1730,0.000111,7.5,21,0.1,15.0,0.41192795280422817,1.3268547378284736,1.6496070847010493,0.5858826111444191,0.27477918275550056,0.252519412164536
S333,2.93e-05,8.75,21,0.2,10.0,0.7371253330438158,2.631332551812641,1.214983245507858,0.5080014527934014,0.16969495326323691,0.25254362671594277
S1415,8.38e-05,10.0,20,0.3,15.0,0.5357074589152285,1.750763593998094,1.9286317467510734,0.624107430982262,0.2765245783151748,0.2526398702535951
S252,2.93e-05,7.5,22,0.1,7.5,0.5795303285771459,1.3021908315646893,0.7874109531073695,0.39879887767647804,0.16997202545925616,0.2527264540788311
S709,5.65e-05,7.5,20,0.2,12.5,0.6596843771772901,2.470437512392956,1.3571181032817348,0.5362615957245142,0.2015994626918617,0.2527847309335081
S1310,8.38e-05,8.75,20,0.2,15.0,0.5521852292891135,1.9629373266565722,1.7893950998018004,0.6059511563004344,0.267158935156448,0.25299792352777223
S1971,0.000111,10.0,22,0.5,5.0,0.1485842638946325,0.21451331266930374,0.778643766136828,0.396458120541717,0.26921221533550205,0.25321267104687845
S1573,0.000111,5.0,22,0.5,10.0,0.14835853872257795,0.21476609683917472,0.777758106565897,0.39616738422686515,0.2680186018552802,0.25322576519143547
S1772,0.000111,7.5,22,0.5,7.5,0.14955318975845766,0.21537520055015136,0.7788834567616966,0.39656472106767804,0.26863969591412395,0.2533271042604441
S1473,8.38e-05,10.0,22,0.5,10.0,0.24060985203536586,0.25698705291089247,1.349608168271376,0.5348532033207118,0.3125889744182425,0.25344560015728146
S908,5.65e-05,10.0,20,0.2,10.0,0.6599167063981521,2.474842464796618,1.3584485616925555,0.5365993337775313,0.20256990885311366,0.2534647938273616
S53,2.93e-05,5.0,22,0.1,10.0,0.5798965105867212,1.3120709976494205,0.7879619863351889,0.39894392756666636,0.1699996144039444,0.25378590987001587
S1815,0.000111,8.75,20,0.3,15.0,0.39617149175524063,1.1740047822535853,1.7847768476735408,0.6051931560911362,0.2862684633074906,0.2539385010356223
S1406,8.38e-05,10.0,20,0.2,5.0,0.4870041651690145,1.273435839121741,0.7860193560185725,0.3985105926748985,0.16880609820978407,0.25404469948286884
S1702,0.000111,7.5,20,0.1,7.5,0.39038483326999174,1.1319357708965876,0.7873816139870939,0.39880961954061345,0.1832781113167994,0.25408912230536246
S1075,8.38e-05,5.0,22,0.5,15.0,0.24140866131108632,0.25776097716630314,1.350871755638474,0.5352033244634358,0.3134254399731698,0.2541114652570732
S1435,8.38e-05,10.0,21,0.2,15.0,0.5290364275127531,1.707595177184697,1.932845949952682,0.6247380866956168,0.28075162978594553,0.2541816812756096
S1845,0.000111,8.75,21,0.4,15.0,0.3138185736745775,0.7120992465378206,1.7821064965300841,0.6048174668739593,0.3109517008207869,0.25419524214306816
S436,2.93e-05,10.0,21,0.3,5.0,0.6505983857702416,1.4750092445968284,0.7839252851639568,0.3980255016220738,0.16785456253396305,0.25477357860380934
S1330,8.38e-05,8.75,21,0.1,15.0,0.5481899252140919,1.9479997249994254,1.7925092987147007,0.6064028673992143,0.2727188681602689,0.2550807997155633
S830,5.65e-05,8.75,21,0.1,15.0,0.6798604694857158,2.9549069116954154,1.7934618886947786,0.6066102426362275,0.25851007604992443,0.2552777340989639
S1835,0.000111,8.75,21,0.2,15.0,0.38979223921141787,1.15032122909097,1.788079798668887,0.6056945264395054,0.28963796528914315,0.25540519770905
S1526,0.000111,5.0,21,0.1,5.0,0.2888904167336593,0.6035158896943698,0.25379223293238656,0.19027376330839127,0.16793090439914304,0.25558476250664003
S1454,8.38e-05,10.0,22,0.1,12.5,0.436571781633087,1.1364330390434831,1.6494697585147877,0.5858330235225736,0.2844108238528074,0.25562385797524967
S1605,0.000111,6.25,20,0.1,15.0,0.43182527370194906,1.482653539325409,1.5056967372608334,0.5628966063443172,0.2660473448629988,0.25570078398788915
S1665,0.000111,6.25,22,0.3,15.0,0.22633395762251607,0.41938575028380276,1.499338383209026,0.561748595557402,0.3252569572073515,0.2557601548790042
S513,5.65e-05,5.0,20,0.3,10.0,0.5755812247535604,1.3964110600693442,0.781459376489777,0.3970709269351475,0.16709849679764743,0.25587281663800454
S1864,0.000111,8.75,22,0.3,12.5,0.22562820924111127,0.41570141993127474,1.49857957354016,0.5615638565570876,0.32592263699036533,0.2559166344353638
S1274,8.38e-05,7.5,22,0.5,12.5,0.2410982310579939,0.25394248520561385,1.3499665687090283,0.5349404605406666,0.3160598151890995,0.25600869700532175
S1255,8.38e-05,7.5,22,0.1,15.0,0.4362130154268044,1.1270486364591357,1.6495722816505791,0.5858694575906345,0.2850525202951877,0.2560872526007692
S712,5.65e-05,7.5,20,0.3,7.5,0.5758081602216961,1.3986077264570997,0.7813961563275682,0.3970394681866243,0.1672572078166152,0.2562402890512438
S1804,0.000111,8.75,20,0.1,12.5,0.43187363826581726,1.4830791762186726,1.5067998866696406,0.5631614006949475,0.2667325816349652,0.2562491525056109
S1854,0.000111,8.75,22,0.1,12.5,0.3154179489719772,0.7859218734044319,1.5062692543992362,0.5630204995090441,0.28978431475524863,0.25626917320140824
S1901,0.000111,10.0,20,0.1,5.0,0.39188533045694607,1.1427994631173,0.7882812491080559,0.39914037744256053,0.1850347440924314,0.2567784119494933
S970,5.65e-05,10.0,22,0.4,15.0,0.44124006747894523,0.7905134357799597,1.9262010312126636,0.6238086810964525,0.32640100197180866,0.25729207778621865
S321,2.93e-05,8.75,20,0.5,5.0,0.6054281275005987,1.123489442473964,0.6363848091300871,0.3497959338339616,0.1933965474858952,0.25731681624162944
S960,5.65e-05,10.0,22,0.2,15.0,0.5284148330308662,1.3764864222688142,1.931579250601849,0.6244737108775,0.2932560871628616,0.2576079248783207
S716,5.65e-05,7.5,20,0.4,5.0,0.504690162370728,0.9188105235393738,0.4950866439843658,0.2976113982569967,0.18086263943622571,0.2577375051085736
S122,2.93e-05,6.25,20,0.5,7.5,0.6055097989578744,1.1237761601770386,0.6352263289171666,0.3494786935571426,0.1939538354888748,0.2578177879180549
S1655,0.000111,6.25,22,0.1,15.0,0.3153243170392283,0.7729237747354745,1.5044570898749126,0.5625742872488768,0.2908843009283775,0.25803301954823493
S855,5.65e-05,8.75,22,0.1,15.0,0.5567947564904243,1.6849817074546043,1.793372306693522,0.6066044384611462,0.28577826608504237,0.25807016543637573
S1111,8.38e-05,6.25,20,0.3,5.0,0.3994252400541525,0.7443466238228117,0.36143202240441985,0.24117897459705848,0.1743175297500452,0.25809649644379873
S451,2.93e-05,10.0,22,0.1,5.0,0.5843258383262468,1.3495560318756163,0.7892347854823359,0.3994155959653125,0.1707900797740414,0.25811002382408427
S1469,8.38e-05,10.0,22,0.4,12.5,0.3014503434686751,0.4478683274000172,1.6382332625884428,0.583911757218979,0.33428140562766767,0.2584171707935404
S1270,8.38e-05,7.5,22,0.4,15.0,0.2991910226029538,0.44275289823728564,1.638123324424961,0.5838662384717326,0.3349530247316504,0.25845936135908565
S517,5.65e-05,5.0,20,0.4,7.5,0.5052745615493651,0.9216042067422495,0.4941694772716397,0.29749159292878596,0.1815354180865557,0.2587429205173948
S1968,0.000111,10.0,22,0.4,10.0,0.16656454823976471,0.2531866658972743,1.3534866439710225,0.5356988627769252,0.33708934421250963,0.25877845388860077
S911,5.65e-05,10.0,20,0.3,5.0,0.5775485351947665,1.4140545110763498,0.7822395251671637,0.39734520066486023,0.1687953799197879,0.25884692285119754
S241,2.93e-05,7.5,21,0.4,5.0,0.5596089815749549,0.8916723469134419,0.49523316829435604,0.2976647146307473,0.2099185907964254,0.25934363565459745
S1872,0.000111,8.75,22,0.5,7.5,0.14288071266672261,0.20161827933471602,0.9213286602373323,0.4377143765936832,0.2963667741862554,0.25944876096896374
S1570,0.000111,5.0,22,0.4,15.0,0.1650892804720133,0.24834003774223556,1.3511107884359983,0.5350840493873049,0.33888142586755765,0.2600220582935501
S1769,0.000111,7.5,22,0.4,12.5,0.16551789025808444,0.24905530878906992,1.352092371805848,0.5353189634627497,0.33925434896603757,0.26021640148442765
S629,5.65e-05,6.25,21,0.1,12.5,0.6441797545695166,2.2545585846521843,1.2181441105710293,0.508689495509601,0.190447369661113,0.2602514107274195
S1673,0.000111,6.25,22,0.5,10.0,0.1441393450668518,0.2028158331355252,0.9216101706676504,0.4377743808708363,0.2974936393378846,0.2603760367206296
S910,5.65e-05,10.0,20,0.2,15.0,0.6900309406140437,3.14335505355231,1.9337237922672106,0.6249107119392255,0.2707956563324841,0.2606891607752673
S875,5.65e-05,8.75,22,0.5,15.0,0.37631482568266,0.5134187469157558,1.7795610410775264,0.6044599504722508,0.337846934681773,0.2607871836206279
S42,2.93e-05,5.0,21,0.4,7.5,0.5614895400363765,0.8998174890863496,0.49510437803259794,0.2977223652376095,0.21029254682606177,0.26102650590081283
S609,5.65e-05,6.25,20,0.2,12.5,0.6491098769855774,2.2844772380842997,1.2140484449351174,0.507709940027075,0.18998003769462066,0.26134841940405307
S1360,8.38e-05,8.75,22,0.2,15.0,0.40703405753432814,0.9329244788986313,1.7888434746250255,0.6058324939339749,0.305946533885592,0.2615675745190926
S1365,8.38e-05,8.75,22,0.3,15.0,0.36317090447464917,0.696870496917487,1.7847335709117915,0.6051721784647766,0.32461603261190247,0.2615700462569342
S146,2.93e-05,6.25,21,0.5,5.0,0.5066492177752224,0.6255971966147893,0.36121150526011686,0.24096489950191657,0.2292054205499731,0.26158210912268354
S1304,8.38e-05,8.75,20,0.1,12.5,0.5621149220061016,2.1075682212896436,1.5052124148483157,0.5627778868977668,0.25245319061404875,0.2618387234860738
S1105,8.38e-05,6.25,20,0.1,15.0,0.5620991411923625,2.1071768542842135,1.5056174845848707,0.5628676436643845,0.25266874185772475,0.2619750131384072
S828,5.65e-05,8.75,21,0.1,10.0,0.6453047651144898,2.2722490626003045,1.2190667369122032,0.508958610282331,0.1918723178899865,0.26215792016739325
S636,5.65e-05,6.25,21,0.3,5.0,0.4647378478568902,0.7440112702477784,0.36230849687567185,0.24172366706677115,0.19745123273737467,0.26239924101898926
S632,5.65e-05,6.25,21,0.2,7.5,0.5470279015321436,1.19411257239392,0.6411811340620392,0.3509984608878853,0.1693074290549995,0.26254446098517326
S1204,8.38e-05,7.5,20,0.1,12.5,0.5555823307611937,2.011298902805607,1.3619845878016876,0.5373290125946899,0.2356376320795696,0.2626806493703155
S1127,8.38e-05,6.25,21,0.1,7.5,0.4643201216186758,1.1280467403000052,0.6435151423798263,0.3518085665420226,0.16749718470865838,0.26277228754108684
S114,2.93e-05,6.25,20,0.3,12.5,0.7463242353418617,2.759282403356307,1.2110717224237468,0.507087151461122,0.17556779537899345,0.26303978160553265
S1005,8.38e-05,5.0,20,0.1,15.0,0.5558558733165858,2.0152281116745745,1.3617816633087152,0.5372978253418823,0.23574689714632435,0.26307529866666407
S313,2.93e-05,8.75,20,0.3,10.0,0.7464100681701292,2.7616141861311334,1.211562150387601,0.5072050878066182,0.1758241870872924,0.263184501350619
S455,2.93e-05,10.0,22,0.1,15.0,0.682911913390093,2.6355403331680987,1.9367015786157893,0.6252971317898056,0.2860137773032954,0.26358494651843906
S1403,8.38e-05,10.0,20,0.1,10.0,0.5561348667816328,2.019191749241739,1.3627472261552835,0.5375413883914724,0.23654502537362945,0.26375598560713615
S930,5.65e-05,10.0,21,0.1,15.0,0.6870717350651642,3.1339032873297406,1.9376587436369617,0.6254947808258539,0.2761431775735141,0.2638588987716173
S831,5.65e-05,8.75,21,0.2,5.0,0.5479547483355439,1.201311567222693,0.6420203890720224,0.3512993657108964,0.17014523582610683,0.2638725602037876
S382,2.93e-05,8.75,23,0.2,7.5,0.5310193890312752,0.6478073127216858,0.9275397142860983,0.43925203076766944,0.17046540905926474,0.26424077475425983
S1205,8.38e-05,7.5,20,0.1,15.0,0.5673355174170412,2.188892641715919,1.6486220454578495,0.5856541357099567,0.2683040426793595,0.26439466347225754
S1810,0.000111,8.75,20,0.2,15.0,0.42178947055322674,1.3869844497945907,1.788799980581364,0.6058339754209612,0.2923772934344005,0.26466676803849265
S1326,8.38e-05,8.75,21,0.1,5.0,0.46557168602629945,1.136731497674,0.6454903725273212,0.3524219806993929,0.16835596968373737,0.26472319551702295
S1705,0.000111,7.5,20,0.1,15.0,0.4364676574019843,1.5294151960073044,1.6485262603822688,0.5856255314105758,0.28641482067117907,0.26477453420122277
S808,5.65e-05,8.75,20,0.2,10.0,0.6511277797456035,2.3185168766222186,1.214902680698397,0.5079843206251131,0.192129658942787,0.26490589905193773
S410,2.93e-05,10.0,20,0.2,15.0,0.8190069952877814,5.412731564245191,1.931919071355116,0.6245414739994426,0.2553562202310096,0.2651348391379496
S1904,0.000111,10.0,20,0.1,12.5,0.4368785880753944,1.5336277869922372,1.6486904563909406,0.5856720675478242,0.2868528618980386,0.26517204548380663
S1374,8.38e-05,8.75,22,0.5,12.5,0.24606185258877925,0.2858113916813151,1.4937515920630438,0.560763707766975,0.3428007694962694,0.2654460697465644
